년(Annual),시도,시군구,계,계,전,전,답,답,과수원,과수원,목장용지,목장용지,임야,임야,광천지,광천지,염전,염전,대,대,공장용지,공장용지,학교용지,학교용지,주차장,주차장,주유소용지,주유소용지,창고용지,창고용지,도로,도로,철도용지,철도용지,제방,제방,하천,하천,구거,구거,유지,유지,양어장,양어장,수도용지,수도용지,공원,공원,체육용지,체육용지,유원지,유원지,종교용지,종교용지,사적지,사적지,묘지,묘지,잡종지,잡종지
년(Annual),시도,시군구,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수
2018,경남,경남,10540116574.5,4763473,595615978.7,804964,1241519513.8,1151888,70494924,25652,28533092.9,13817,6988338032.3,653840,248.5,72,228743,37,280266569.3,766530,110119914.4,31524,24218271.7,4162,3457586,3579,1519170.9,2092,13632002.9,16862,355540624.7,799583,9061455.8,8365,32840080.6,50128,294919643.6,89568,184468163.2,175787,122633007.6,48214,1432844.4,1086,7258544.9,9126,15308923.2,4159,27222938,2518,4818039.7,1498,5203707.7,5517,1878377.9,638,43276208.7,45932,76309966.1,46335
2018,경남,창원시(계),747920537.9,415392,28331232.6,45638,82697174.7,83072,14978814.6,6787,895507.8,682,425539033.2,48923,20,2,0,0,48142403.3,132169,25561068.8,4337,5113371,653,563233.7,542,264500.2,348,728196.3,926,38249618.4,54877,1835508.3,1414,2164522.6,3414,16021987.1,3682,13698450.6,12627,9357361.9,2879,39681,28,1312355.2,1185,4424578.5,1056,3409975.3,317,215022,46,487186.4,505,73829.4,19,3229287.9,3879,20586617.1,5385
2018,경남,창원시의창구,211151109.9,136793,11780394.2,15697,44306358.3,32264,11673466.2,5249,306710.5,294,76853917.4,13594,0,0,0,0,13843218.6,34803,3967160.5,1251,1457686,164,111649.3,117,78809.8,89,526923.5,620,12043846.6,16308,687233.9,429,1459882.2,2034,9455811.6,1137,7164238.5,6816,7727654.6,1545,27101,18,321032.2,604,1160585.5,355,871088.3,91,0,0,106283.8,119,5887.5,2,1202583.8,1841,4011586.1,1352
2018,경남,창원시성산구,82226379.6,21970,933429.9,1374,2047707.8,3151,625774,502,0,0,44535263.5,3521,0,0,0,0,6486451.8,7828,14141078.6,845,952950.7,83,128464.7,75,24737,28,22499,14,6155527.1,2612,267256.8,85,84124.1,72,1374334.1,224,1002693.9,710,183135.1,72,0,0,338364.3,185,1203125.8,193,166474.9,12,0,0,61816.4,48,54309.8,2,246417.5,138,1190442.8,196
2018,경남,창원시마산합포구,241042102.7,140396,9728768.2,16664,25187039.9,31877,1514785,451,507511.3,320,169845020,21848,0,0,0,0,9902996.1,40314,2677149.4,785,1149812,238,125391,105,67580.8,89,110149.2,157,8015709.4,17575,109099.5,193,310948.8,884,3320762,1651,3075080.3,2706,1047792.3,890,6479,7,64006.2,50,490568.6,170,61213,20,158801,30,160858.9,155,165.1,2,1093969.4,1182,2310446.3,2033
2018,경남,창원시마산회원구,90584268.3,52434,2068897.1,4174,5347526.4,8000,732317.4,292,65023,51,63308590.1,4938,20,2,0,0,6413095.1,23125,2075213.3,1013,903399.5,81,42035.9,63,56189.9,81,36498.4,79,4746073.3,7137,439984.4,415,52994,232,1344478.1,369,1525789.5,1183,155983.7,186,6101,3,128479.2,206,255770.6,69,237537.8,37,492,1,68058.8,78,2893,10,259902.7,201,310924.1,408
2018,경남,창원시진해구,122916677.4,63799,3819743.2,7729,5808542.3,7780,432472,293,16263,17,70996242.2,5022,0,0,0,0,11496641.7,26099,2700467,443,649522.8,87,155692.8,182,37182.7,61,32126.2,56,7288462,11245,331933.7,292,256573.5,192,526601.3,301,930648.4,1212,242796.2,186,0,0,460473.3,140,1314528,269,2073661.3,157,55729,15,90168.5,105,10574,3,426414.5,517,12763217.8,1396
2018,경남,진주시,712858200.5,362459,48166473.3,59754,87643683.8,72972,11830516.6,2655,933623,444,415013697.6,44477,3,1,0,0,24867230.5,69058,3910588.5,1068,3291595.9,375,269275.1,309,119408.5,158,928893.1,1030,31403107.2,58976,1329588.7,1584,3638974.1,6128,26582047.6,6673,17308187.3,16859,23776670.2,13913,6361,5,338427.4,607,1881767.6,483,1570866.5,201,94885.5,33,392524.6,413,334,1,2906577.3,1693,4652892.6,2589
2018,경남,통영시,239847278.3,173380,31669826.7,43150,15804303.1,24308,1136204.7,889,150668,136,154743151.1,25816,0,0,29539,6,9713891.2,34488,3667802.2,512,831263,256,81359,134,87413.1,110,325692,510,10692577.7,30700,0,0,231109.3,496,587193.2,969,2445119.2,2332,560791.5,533,276661,304,313476.8,749,529723.6,170,701571.8,48,75514,42,216810.6,317,582170,70,1738668.8,3137,2654777.7,3198
2018,경남,사천시,398672993.9,222615,24704182.1,37285,58916460.7,50642,3375790.3,1090,1922922.8,593,228907030.1,25761,0,0,11504,8,13088042.6,38090,5822792,1053,863250.4,203,207419.7,153,82413.8,135,494685,684,18412045.2,41498,362364,458,1083065.1,1822,7944720.1,4150,7191032,8116,9735226.6,3729,16798,13,668156.8,2059,837564.4,229,2835174.7,155,134569,54,307718.3,312,80565.5,23,1688891.5,1852,8978609.2,2448
2018,경남,김해시,463430953.6,273972,17975107,30028,71594376.5,62557,4532991.2,1731,1458483.3,1186,233667437.3,28107,0,0,0,0,24860145.8,54576,22538849.6,11165,2413996.2,277,381719.9,268,281555,351,862914.3,688,27791463.6,48852,1465928.5,1846,2014885.2,3182,24303743.3,8105,10482611.7,12062,1656006.4,1705,25949,20,1110676.9,355,2245369.4,588,2519359,320,1030100.7,80,394231.7,316,178656,11,2662854.5,2568,4981541.6,3028
2018,경남,밀양시,798634877.1,336875,47019211.8,57237,114806180.9,90587,5105218.4,1477,1099630.3,797,515363617,46764,3,1,0,0,18583387.6,52174,4112022,1396,1273493.4,214,213429.6,243,58438.9,94,1167107.2,1548,20779491.3,47170,1698801,1123,4267348.2,5666,32573934.9,6542,13850015.7,13542,6633195.2,2451,44047.3,30,177466.4,114,545021.8,222,1773781.2,79,91304,107,436530.8,472,86964.9,48,4295259.2,4165,2579975.1,2612
2018,경남,거제시,402986561.7,222265,23822848.6,37065,39515148.8,55135,1320665,686,275624,220,280870859.7,29263,0,0,75328,9,16504336.4,40807,5785979.4,634,1271228.6,270,172820.8,271,72224.5,104,394407.4,506,16000051.1,43211,0,0,381354,980,2649071.9,1824,3865324,4371,2634376.1,1077,209835,171,183079.6,404,508498.4,185,1050198.3,104,257922,140,313950.7,431,43740,22,1223012,1488,3584677.4,2887
2018,경남,양산시,485563946.4,160381,11858529.1,19242,28721008,34303,1042473,656,4263338,837,358584075.7,25404,0,0,0,0,16825738.1,32039,9423868.8,3382,2165686.6,175,322450.6,238,94539.4,118,1822761.6,518,15323043.4,26588,1216593.3,870,822464.3,1426,13930312.2,3952,3269437.1,3873,1280997.8,728,11526,6,1200940.2,1149,1916288.5,378,5529072.3,336,419308.1,27,447293.5,388,461,1,1967433.4,1198,3104306.4,2549
2018,경남,의령군,482892342.7,205284,34559917.1,40047,54416662.5,52953,734096,211,720219.2,644,330375416.6,30859,0,0,0,0,7932602.4,22845,1403979.7,315,429925,109,81522.1,128,25604,35,246095.4,339,12362765.7,31623,0,0,2429621.8,3702,18338681.5,4532,11191208.2,10351,2880931.6,2089,6295.9,4,229264.9,186,131086.3,76,343880.8,120,141331,113,128677,145,36235.5,58,2414845.3,2406,1331477.2,1394
2018,경남,함안군,416606441.7,240686,38621506.1,44904,75628605.9,62618,3484355.8,987,1479999.7,938,209615318.2,24894,0,0,0,0,10730776.4,29517,11769287.2,3672,637880,156,189732.9,201,75706,108,553527.4,669,17683464.9,40843,442242,459,3621052.5,4874,17688119.8,4800,9983153.7,11703,3389287.3,2250,77014,43,574419.1,430,548062.6,130,1054717.6,258,47394,26,212092,261,36221.3,20,3640867,3553,4821638.3,2372
2018,경남,창녕군,532840650,278914,53190054.3,58520,90282770.5,75198,4157148.8,760,1342438.5,815,283864113.5,31611,209.3,64,0,0,13670865.7,37173,4340394,999,818613.1,210,107363.9,130,75689.3,102,1334667.6,1467,17271448.7,40728,0,0,3930921.8,3823,26577997,4248,13285347.5,13332,7996178.5,2511,106785,87,79665.5,94,240724.4,83,2337382.7,141,107048,71,148814,162,402499,241,4481482.3,4432,2690027.1,1912
2018,경남,고성군,517932587.4,268628,29908435.3,44649,79342338.5,73506,2073357.4,655,2223531.7,965,336971017.5,39677,0,0,0,0,11413061.2,32912,4122665.7,857,781376,158,239662.6,224,43032.9,54,493241.7,808,17240635.7,49344,0,0,1066220.3,2285,8225815.7,3976,8894286.4,9073,5359179.9,2179,94071,69,357057.8,1039,454362.1,181,1409952.8,49,320236.4,70,377596.9,345,255579.8,62,2137384.6,2326,4128487.5,3165
2018,경남,남해군,357534273.5,240566,30879381.6,51221,46139413.5,57345,497179,347,967624.2,686,238369860.4,36229,0,0,112372,14,10425619.3,35622,197390.6,144,681342,205,79583.4,114,36988.3,82,699157.7,1554,10519385.7,41335,0,0,428158.5,592,3361715.8,1841,4230541.6,4424,2456076.3,1476,302485,166,266053.2,308,15005,17,1068522.8,62,64053,34,128452.5,193,9064.5,18,2736266.9,4266,2862580.7,2271
2018,경남,하동군,675614293.4,287370,28338188.1,45662,82076782,78057,1557080,748,1031229.5,875,487290264.2,52413,0,0,0,0,11169968.4,31457,1865506.3,472,679256,159,95480.9,126,45123,77,565641.5,1130,18891557.5,50355,710430,611,1483640.1,2841,15884803.8,3091,13825542.3,11702,4507018.3,1642,38970.8,21,72722.4,239,23535.1,19,255433,56,109506,88,220938.8,268,642,1,1926800.8,2286,2948232.6,2974
2018,경남,산청군,794551402.8,245645,26563448.9,35668,68517880.6,60483,3589572.4,1207,2376737.9,897,614662273.3,37324,0,0,0,0,10559863.7,28248,1231773.3,349,546290,134,173317.4,149,45787,65,940026.6,1463,20379102.9,50750,0,0,1274782.7,3048,23505475.8,9736,10621647.3,9216,4671008,2542,78412.2,53,72877.2,64,218971.6,70,425402,65,865301,298,316111,397,52282,32,1327305.3,1461,1535752.7,1926
2018,경남,함양군,725453333.7,240838,34330063.1,46461,64635807.6,59392,4265910.7,1469,2087904.9,724,558991487.7,36746,0,0,0,0,9166025,27094,1829396.2,454,620547,215,98532.2,125,16943,24,680937.4,959,19068800.7,46627,0,0,251785.8,712,14472848.4,6528,9691513.9,8538,1491037.3,825,21175,9,225220.8,75,306905.7,110,156073.4,88,166247,50,251468,198,3080,5,1361782,1457,1261840.9,1953
2018,경남,거창군,803301603.1,262646,40883421.1,48261,77523561.4,67014,6249567.4,3135,2098175.3,979,606934225.1,38434,13.2,4,0,0,10236952.6,31790,1652572.6,370,943051.9,213,101533.3,105,48429.7,62,648798.5,944,18939006.7,46483,0,0,786398.6,1326,14026962.7,7075,12143862,11009,5976131.1,1880,63467.2,41,34829,22,423713.1,86,621914.8,42,162695,58,162222.6,161,69,1,1502246,1537,1137783.2,1614
2018,경남,합천군,983474296.8,325557,44794151.9,60172,103257354.8,91746,563982.7,162,3205434.8,1399,708575154.1,51138,0,0,0,0,12375659.1,36471,883977.5,345,856105.6,180,79148.9,119,45374.3,65,745252.2,1119,24533058.3,49623,0,0,2963775.7,3811,28244212.8,7844,18490882.7,12657,28271533.6,3805,13310,16,41855.7,47,57745.1,76,159659,77,515603,161,261088.3,233,35984,5,2035243.9,2228,2468748.8,2058
2018,제주,제주,1850159471.3,853722,357533597,188938,6510326.6,8958,162118790.6,69821,153704091.3,10174,867888566.9,130230,24,1,0,0,74547518,142311,3516260.6,1095,6824004.9,894,1515118,1354,398680.3,391,3527386,2918,88374850.2,197150,0,0,407469,246,24473332.7,2503,3749635.8,4323,3693571.5,1422,2554294,1421,1315480,1822,3885213.3,868,32299578,1469,3292134.9,215,1197758.7,685,577849,219,16611959.4,72243,29641980.6,12051
2018,제주,제주시,978694845.9,507802,205256335,114393,2528776.6,3966,58337098.2,26549,98703605.3,7130,442348095,76045,24,1,0,0,43629759.2,90943,2287576.4,742,3889583.7,521,1212692.8,1083,289437.3,273,2272969.5,2110,49484066.7,120828,0,0,229207,132,11190578.8,1985,1318495.2,2348,2487902.6,1108,841992,502,994961.1,1009,1952273,498,17926266.1,696,2557001.8,139,716726.7,388,564969,211,8586475,45985,19087977.9,8217
2018,제주,서귀포시,871464625.4,345920,152277262,74545,3981550,4992,103781692.4,43272,55000486,3044,425540471.9,54185,0,0,0,0,30917758.8,51368,1228684.2,353,2934421.2,373,302425.2,271,109243,118,1254416.5,808,38890783.5,76322,0,0,178262,114,13282753.9,518,2431140.6,1975,1205668.9,314,1712302,919,320518.9,813,1932940.3,370,14373311.9,773,735133.1,76,481032,297,12880,8,8025484.4,26258,10554002.7,3834
2019,전국,전국,100401284999.9,38993543,7582405783.7,7172103,11162125105,7950962,610443769,283394,561350325.6,160906,63635490717.2,4843745,6355.6,306,89253603.8,14077,3195788319.1,7467061,1032599495.7,297860,310961171.1,50146,38599082.4,35600,20370127.2,22441,130458278.5,130803,3346262040.7,6497191,143266913.3,140998,210453976.6,287166,2860700864.3,758492,1756111928.7,1459291,1421860669.1,399788,21896096.4,11274,53670780.5,59953,279044626.2,57935,366204103.9,35310,43334322.9,11699,56648780.2,50901,20759378.7,4347,282241436.9,264100,1168976947.6,525694
2019,서울,서울,605237001.6,942981,10343709.5,17325,11558930.5,13661,316898.4,284,388,1,138866324.6,21254,0,0,0,0,219380866.6,695144,2896699.9,1305,24623760.7,3018,1145558.3,1037,558685.1,841,107331,105,79277391.6,147237,7153714.8,4986,3848031.5,2130,52162079.2,9539,3496641.8,7434,1480801.2,368,0,0,1579693.6,636,21962646.1,5771,1473741.5,95,211683.4,13,2370919.6,2093,1588021.2,480,2335696.2,414,16496787.3,7810
2019,서울,종로구,23913280.4,49453,802858.5,800,0,0,0,0,0,0,9371495.4,977,0,0,0,0,8188456,35967,0,0,907993.3,163,22241.6,75,6737.3,13,0,0,2369772.2,9816,932.9,16,10946.9,11,278299.9,196,168499.7,586,0,0,0,0,85.2,4,318480.1,487,0,0,0,0,106946.4,112,1244517.4,67,11001,5,104016.6,158
2019,서울,중구,9959982.5,35809,0,0,0,0,0,0,0,0,1291056.2,242,0,0,0,0,5289936.4,27552,4359.6,2,393662.7,59,27567.5,45,7647.4,14,0,0,2148274.5,7352,122766.1,65,0,0,29443.2,16,14669.9,51,0,0,0,0,28260.6,20,447384.9,247,25315,23,0,0,111955.9,67,10514.5,13,0,0,7168.1,41
2019,서울,용산구,21866383.5,45251,38378.1,219,0,0,0,0,0,0,1602561,393,0,0,0,0,10087155.1,32543,0,0,521997.4,116,18909.3,42,8602.8,18,1974.9,9,2481085.2,9091,1231076.7,1021,155993,168,4776816.5,605,97323.4,469,44896.3,39,0,0,401.8,2,119078,158,484.6,2,0,0,87968.3,103,1581.4,10,43594,5,546505.7,238
2019,서울,성동구,16859342.7,26963,179325.3,337,22417,42,0,0,0,0,261872.2,177,0,0,0,0,6253787.7,19965,479188,437,946133.8,90,10337.9,21,4419.9,6,11044.6,9,2256408.1,3963,296516.7,233,356306.8,203,3775646,663,84511.8,164,99218.2,49,0,0,260169,186,544373.7,189,22067.5,6,177666,8,70700.1,62,0,0,12165,5,735067.4,148
2019,서울,광진구,17062948.5,32782,26778,129,11122,30,0,0,0,0,2478699.4,343,0,0,0,0,6987464.9,26604,91.2,1,1059375.8,100,18379.3,30,20125.6,34,0,0,2495694.1,4795,3220.7,23,172645,45,2524435.2,246,69037.5,92,37065.4,15,0,0,288670.5,57,724643,133,36739,11,0,0,54459.9,53,0,0,8367,1,45935,40
2019,서울,동대문구,14215360.1,41841,45824,254,15051,115,0,0,0,0,732792,216,0,0,0,0,7796603.6,34595,3910,5,1312898,131,7118.8,22,18107.9,26,0,0,2637075.5,5455,423774,242,139591,93,574142.8,192,77071.2,192,4324,2,0,0,724,3,309413.9,162,5826,1,0,0,86549.6,81,0,0,8054,13,16508.8,41
2019,서울,중랑구,18496071.4,40678,447076,960,196507,397,233215.3,238,0,0,2642708.6,629,0,0,0,0,6951576.6,30491,4234.9,1,648733.5,83,90773.5,83,18993,29,8281.3,25,2845217.9,6291,415061,323,170716,122,908517.9,178,175072.9,396,73119.3,7,0,0,3958,6,991431.7,169,0,0,0,0,80479.6,110,0,0,1413631.2,24,176766.2,116
2019,서울,성북구,24574348.6,57107,63623,245,54696,173,0,0,0,0,8112483.2,1919,0,0,0,0,10263667.1,44162,0,0,1629213.8,224,11352.3,30,25690.9,53,1443.3,3,2724129.9,8775,141725,79,33528,44,532389.4,479,152257.2,375,1434,6,0,0,6102.7,7,521453.8,157,0,0,0,0,189281.7,143,2694,40,53874,5,53309.3,188
2019,서울,강북구,23600101.7,40752,73067,177,31576,72,0,0,0,0,12584169.4,944,0,0,0,0,6609130.1,31881,4290.4,2,551611.2,53,25974.1,39,16688.4,27,192,1,2000479.6,6608,0,0,65,2,332302.9,251,87494.9,231,2092,2,0,0,22944,12,919774.5,151,0,0,9716,3,158048,124,0,0,73785,54,96701.2,118
2019,서울,도봉구,20660964.6,22684,242640,565,98442,288,25546,20,0,0,9585844.2,1004,0,0,0,0,6161812.6,16189,27665.2,26,741891.7,97,90753.3,61,19807.5,24,5252,4,2083239.8,3625,178087.9,104,15287.7,21,473462.8,161,176787,186,21,1,0,0,403.1,3,534398.4,125,61527,4,0,0,56614.7,50,0,0,4224,9,77256.7,117
2019,서울,노원구,35437537.9,21465,202530,659,168697,380,17574.1,7,0,0,15455137.6,1487,0,0,0,0,9325399,13385,3087.7,1,2494089.8,224,26973.5,30,25538.7,32,3103,4,2823777.1,3429,643033.1,294,126642,119,1113195,474,106196.1,215,39168,3,0,0,92668,8,761316.6,255,643825.7,7,0,0,137355.2,129,0,0,17441,4,1210789.7,319
2019,서울,은평구,29711420.5,54492,546699.3,1387,378685.5,688,0,0,0,0,13417506.1,2170,0,0,0,0,9728387.5,39928,2568,1,687389.8,96,69959.7,58,21342.5,36,0,0,2908089.5,8592,163455,102,737,8,495718.5,254,273212.9,458,2791.5,2,0,0,35946.2,14,570633.2,226,5104,3,0,0,120634.7,120,1081,3,23498,32,257980.6,314
2019,서울,서대문구,17625637.5,42630,74169,244,4564,27,0,0,0,0,4657544.4,1252,0,0,0,0,7184307.5,32671,0,0,2183847.8,312,19767,51,9493.1,20,0,0,2157129.3,6727,210619.4,216,0,0,439062,227,72199.5,329,0,0,0,0,22777,13,442879.2,285,0,0,0,0,73234.4,62,119,2,56613,31,17311.9,161
2019,서울,마포구,23851343.1,44539,308989.1,673,106638,282,0,0,0,0,372849.1,227,0,0,0,0,8581249.4,32387,17024.7,1,711010.1,97,39890.5,40,12050.6,26,0,0,3473093.3,7725,573947.7,791,222786.4,175,5756277.1,1230,90390.4,258,88218.3,13,0,0,10150,10,2724848.5,271,0,0,6502.4,1,84961.9,90,263,1,10463,21,659739.6,220
2019,서울,양천구,17405710.1,23534,107915,68,13740,58,0,0,0,0,1081393.8,201,0,0,0,0,8656452.7,19340,5596.4,1,791657.4,113,179610.5,44,39473.5,42,0,0,3108671.2,3109,235510.5,10,210259.9,15,446846,26,198856.3,93,149046.3,7,0,0,38586,38,1727039.2,201,146916.7,2,0,0,81543.8,61,0,0,974,3,185620.9,102
2019,서울,강서구,41436853.4,47401,1324384.9,1677,5299425.6,4128,32560,12,0,0,2771662.9,1223,0,0,0,0,10454762.6,27343,170204,114,917389,126,108586.3,43,51289.6,60,15473.9,17,3994519.8,7170,416630.9,78,613298.7,289,3689872,673,669389.2,1391,189911.3,91,0,0,1420.9,9,1233114.4,527,37300.7,4,0,0,98784.7,107,3719,4,16053,24,9327100,2291
2019,서울,구로구,20120106.3,36499,489479,1169,357943,601,0,0,0,0,3047907.4,782,0,0,0,0,8271885.1,25768,586139.4,289,810173.2,143,28677.9,25,24317,35,4033,6,2858066.6,5411,936694.8,728,67389.1,82,967891.9,195,292567.5,422,101146,51,0,0,27073,28,858735.1,120,1125,1,0,0,106422.6,96,0,0,14246,4,268193.7,543
2019,서울,금천구,13020260.2,19966,35449,100,21308,64,0,0,0,0,2723699.9,315,0,0,0,0,5041250.8,15544,1295514.8,298,357113.6,51,16640.2,25,15518.3,20,16326.2,5,2022988,2783,213752.7,161,116769,43,620485,159,43871.6,157,44541.3,32,0,0,53981,13,239526.2,100,21949,2,0,0,29973.4,41,0,0,559,3,89043.2,50
2019,서울,영등포구,24548520.1,39926,30085,152,37704,244,0,0,0,0,66639.6,100,0,0,0,0,9485287.9,32158,280198.5,118,554961.3,77,44091.8,44,11878.4,22,15118.5,4,4272735.5,5607,257751,194,313574.3,121,8077591.2,474,26653.5,102,109721.9,12,0,0,92857.3,10,623698.6,196,16498,1,0,0,192818.4,77,0,0,131,5,38524.4,208
2019,서울,동작구,16354617.6,39245,30238,238,30558,157,0,0,0,0,2403374.9,1145,0,0,0,0,7843414.1,30445,782.1,2,977935.4,136,14595.6,27,10292.6,15,0,0,2351050.7,5572,144739,154,9385.5,9,637510.7,239,69626.3,217,713,1,0,0,141575.2,131,988515.2,330,2355,4,0,0,116763.3,128,0,0,513989,121,67204,174
2019,서울,관악구,29568928.8,46140,125362.5,360,57925,245,0,0,0,0,16083967,1340,0,0,0,0,8200298.6,36012,0,0,955401.4,130,17701.1,40,13968.9,27,0,0,2607929.2,6568,0,0,15639.7,7,546011.2,479,114796.7,177,0,0,0,0,37545,8,610234.4,215,10486.3,2,0,0,79670.9,125,0,0,26,2,91964.9,403
2019,서울,서초구,46983284.7,35529,2303240,3004,1802020,2153,5333,4,388,1,17942113.4,2074,0,0,0,0,12869846,20462,0,0,897244.5,104,28467.6,20,52283.1,61,6925,9,6263941.8,5952,2338.2,2,217284.6,42,2487329.2,484,302258,405,83683.6,3,0,0,72009.3,14,873497.7,250,1982.5,1,0,0,33647.9,31,0,0,18530,20,718921.3,433
2019,서울,강남구,39501012.7,34780,811651.1,1309,1078188.4,1437,0,0,0,0,6050075,833,0,0,0,0,15994662.8,24748,8331,4,1477634.7,121,54765.6,29,63712,103,829.3,2,6700039,4337,218796.5,101,114955.5,82,4026630.9,441,45339,148,101945.6,18,0,0,22897.6,10,1520150.5,308,6908.1,1,0,0,157310.2,52,0,0,30558,5,1015631.9,691
2019,서울,송파구,33872729.2,32601,755439,855,884580,1009,0,0,0,0,1237194,281,0,0,0,0,14131499.5,24342,0,0,1334918.9,103,102213.4,49,33496.9,64,15065,5,5964445.4,3957,64648,8,425613.7,149,5344259,611,49500.8,200,264642,8,0,0,7100.2,25,2231266.8,269,423851.4,14,17799,1,26117,21,225728.9,330,1022,7,332328.3,293
2019,서울,강동구,24590255.5,30914,1278508.7,1744,887143,1071,2670,3,0,0,2891577.9,980,0,0,0,0,9022573,20662,3514,2,759482.6,69,70210,64,27209.2,34,2269,2,3729538.4,4527,258637,41,338616.7,280,3307942.9,586,39058.5,120,43102.2,6,0,0,311388,5,1126758.5,240,3480,6,0,0,28677,48,97803,10,2898,11,357197.9,403
2019,부산,부산,770073413.2,725118,20596199.3,34099,68563455.6,67940,2258813,985,1862659,505,343070710.2,41684,383.1,54,60691,32,109628705.6,388907,29360242.7,10668,12456715.9,2350,1300281.4,1814,711818,842,1396862.6,1248,58395424.8,125517,4536912.9,3830,2468857.7,2581,43876667.3,5245,12313169,18826,1397598.9,1222,33575,31,3000155.4,1180,11606320,2073,4783575.3,332,2467301.6,62,1795357.7,1492,214187,138,2891296.1,1949,29025477.1,9512
2019,부산,중구,2825782,16662,2213,6,0,0,0,0,0,0,105904,47,0,0,0,0,1494805.9,12878,0,0,84077.3,40,30799.6,103,1242.2,14,2386.5,13,746689.7,3174,72189.4,5,0,0,14123.9,9,15690.6,161,0,0,0,0,40181.3,13,170428.1,128,0,0,0,0,23230,27,0,0,0,0,21820.5,44
2019,부산,서구,13979612.3,41100,415820.1,1221,44534,78,0,0,0,0,6763042.4,1138,0,0,0,0,3774121.6,30920,123673.3,40,469214.4,147,22573.4,49,6625.2,12,82550,34,1353191.2,6714,0,0,21474.3,12,22378.9,27,109130.8,299,1815,2,0,0,18462.5,34,25351.4,15,75491,3,18335.3,1,86576.4,56,0,0,133286.1,53,411965,245
2019,부산,동구,9865235.4,42201,51171.3,141,18870,33,0,0,0,0,2734196,729,0,0,0,0,3616952.8,32454,8783.9,3,209270.4,135,31034.3,122,12780,14,16705.2,18,1482523.5,7464,565150.6,360,4045.8,3,54175,8,132310.3,432,0,0,0,0,50847.4,76,16109.2,27,0,0,0,0,50311,84,516,1,18514,26,790968.7,71
